SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532529,NDTV        ,B ,Q,34.45,34.75,34.45,34.70,34.70,34.80,16,4476,155414.00,
532531,STAR        ,A ,Q,379.50,381.15,369.60,374.90,374.90,379.70,1232,56137,21013409.00,
532532,JAIPRA      ,A ,Q,2.90,3.00,2.67,2.71,2.71,2.86,112844,663684,1839075.00,
532538,ULTRATECH CM,A ,Q,4489.00,4528.90,4433.85,4479.65,4479.65,4496.25,1070,8858,39743185.00,XD
532539,MINDA IND   ,A ,Q,276.65,305.55,273.75,302.20,302.20,274.80,3208,72840,21836581.00,
532540,TCS LTD.    ,A ,Q,2081.00,2127.65,2070.10,2107.70,2107.70,2131.45,14876,264565,556323391.00,
532541,NIITTECH    ,A ,Q,1304.00,1316.95,1299.05,1308.30,1309.60,1314.75,781,13282,17345274.00,
532543,GULFPETRO   ,B ,Q,49.90,50.10,45.90,46.40,46.05,48.20,75,5319,252427.00,
532548,CENTURYPLY  ,A ,Q,160.00,160.40,150.55,152.15,151.90,160.25,414,11836,1838273.00,
532553,WELENT      ,B ,Q,118.50,118.95,110.60,118.00,118.40,118.10,601,33002,3811216.00,
532555,NTPC LTD    ,A ,Q,129.85,130.95,128.70,129.10,129.10,129.75,1298,191268,24796280.00,
532604,SALSTEEL    ,B ,Q,2.80,2.93,2.80,2.91,2.93,3.13,8,920,2599.00,
532605,JBM AUTO    ,B ,Q,225.70,225.80,220.00,222.35,222.50,223.05,27,834,184500.00,
532610,DWAR SUGAR  ,B ,Q,25.00,25.00,24.50,24.65,24.85,25.00,177,32867,811297.00,
532612,INDOCO REM  ,B ,Q,151.25,151.75,150.70,151.75,151.75,148.00,4,92,13932.00,
532613,VIPCLOTHNG  ,B ,Q,16.35,16.35,15.45,15.60,15.45,15.95,55,14965,234511.00,
532616,XCHANGING   ,B ,Q,52.85,53.35,51.10,52.15,52.15,52.00,16,1662,87180.00,
532617,JETAIRWAYS  ,T ,Q,53.95,53.95,53.95,53.95,53.95,56.75,85,5481,295699.00,
532621,MORARJETEX  ,B ,Q,12.00,12.40,12.00,12.40,12.40,12.25,4,213,2596.00,
532622,GATEWAY DIST,A ,Q,124.35,124.35,121.00,121.65,121.25,124.00,48,615,75008.00,
532624,JINDALPH    ,T ,Q,24.05,24.05,24.05,24.05,24.05,25.30,2,55,1322.00,
532626,PONDY OXIDES,X ,Q,216.00,216.95,212.00,215.90,215.90,216.55,38,1362,293331.00,
532627,JPPOWER     ,B ,Q,1.91,1.91,1.84,1.84,1.84,1.87,76,75911,141401.00,
532628,3I INFOTECH ,B ,Q,3.35,3.40,3.24,3.26,3.24,3.28,680,67095,222275.00,
532629,MCNALLYB    ,T ,Q,2.63,2.70,2.63,2.63,2.63,2.76,13,6594,17345.00,
532630,GOKALDAS    ,B ,Q,91.95,93.00,91.05,91.65,93.00,92.50,38,1480,135641.00,
532633,ALLSEC TECH ,B ,Q,314.95,314.95,296.10,300.15,300.15,300.15,32,553937,167920756.00,
532636,IIFL        ,A ,Q,144.30,148.00,144.30,146.45,144.35,145.60,39,2380,349229.00,
532637,MAN DRUGORG ,B ,Q,28.75,29.65,28.30,28.90,28.90,29.40,18,1888,54314.00,
532638,SHOPPER STOP,A ,Q,474.00,478.20,466.95,476.25,473.90,473.75,126,544,258140.00,
532641,NDL         ,B ,Q,37.40,37.40,36.40,36.50,36.50,37.60,36,3174,116935.00,
532642,JSWHL       ,B ,Q,2972.95,2975.00,2920.90,2961.30,2933.00,2924.65,18,38,112368.00,
532644,JK CEMENT   ,A ,Q,980.80,984.50,975.35,978.75,978.05,971.85,86,412,403991.00,
532646,UNIPLY IND  ,T ,Q,64.10,65.80,64.00,65.00,65.00,63.80,69,20543,1328931.00,
532647,PROVOGUE IND,B ,Q,1.84,1.84,1.84,1.84,1.84,1.93,13,2382,4382.00,
532648,YES BANK    ,A ,Q,92.00,93.95,91.60,93.00,93.00,91.35,20256,4796501,445702839.00,
532649,NECTAR LIFE ,B ,Q,14.00,14.20,13.65,13.90,13.95,13.91,68,12504,173990.00,
532650,MSP STEEL   ,B ,Q,6.16,6.70,6.16,6.70,6.70,7.17,7,852,5654.00,
532651,SPL INDS    ,B ,Q,40.95,41.60,39.55,39.60,39.55,40.05,13,697,27942.00,
532652,KARNATAKA BK,A ,Q,100.50,101.25,99.50,100.00,100.00,100.60,513,70034,7033342.00,
532654,MCLEOD RUSSE,B ,Q,11.70,11.90,11.40,11.40,11.40,12.00,152,53205,610290.00,
532656,FACOR ALLOYS,X ,Q,1.40,1.40,1.25,1.25,1.29,1.24,35,43259,54540.00,
532658,EON ELECT   ,B ,Q,22.00,22.80,21.60,21.70,21.60,22.05,52,2576,57168.00,
532659,IDFC        ,A ,Q,36.80,36.80,35.65,35.80,35.75,35.85,165,40455,1453023.00,
532660,VIVIMED LABS,B ,Q,15.20,16.00,15.20,15.80,15.60,15.45,77,21283,333390.00,
532661,RANE MADRAS ,B ,Q,302.25,303.00,294.60,297.00,297.00,300.85,46,831,247756.00,
532662,HT MEDIA    ,B ,Q,29.00,29.50,27.75,27.85,27.85,28.45,48,4083,116093.00,
532663,SASKEN      ,B ,Q,667.20,677.05,666.00,676.50,677.05,658.50,89,500,335779.00,
532666,FCS SOFTWARE,B ,Q,0.20,0.22,0.20,0.20,0.20,0.21,32,63663,13346.00,
532667,SUZLONENERGY,A ,Q,4.97,5.00,4.71,4.89,4.89,4.73,4168,1842002,8905061.00,
532668,AURIONPRO SO,B ,Q,104.00,105.00,102.50,103.10,103.05,106.30,90,4271,441742.00,
532669,SOUTHBIOTEC ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.92,3,25010,22759.00,
532670,RENUKA SUGAR,B ,Q,8.99,9.05,8.75,8.79,8.79,9.02,69,17023,150542.00,
532673,KM SUGARMILL,B ,Q,7.53,7.58,7.27,7.41,7.28,7.65,25,4626,34423.00,
532674,BANNARI AMMA,B ,Q,140.00,141.05,136.65,138.00,136.65,159.90,21,953,132914.00,
532678,BOMBAY RAYON,B ,Q,6.50,6.50,6.35,6.47,6.35,6.42,31,4142,26773.00,
532679,SORILINFRA  ,B ,Q,177.30,184.40,170.25,171.95,172.45,178.90,313,7654,1340954.00,
532683,AIAENGINEER ,A ,Q,1763.90,1766.30,1741.15,1757.35,1750.00,1770.30,117,221,387909.00,
532684,EVEREST KANT,B ,Q,24.60,24.70,24.55,24.55,24.55,25.05,26,2450,60191.00,
532686,KERNEX MICRO,T ,Q,24.40,24.75,24.40,24.75,24.75,24.55,4,402,9906.00,
532687,REPRO INDIA ,B ,Q,540.40,558.95,540.25,555.50,555.50,545.65,84,199,109783.00,
532689,PVR LTD     ,A ,Q,1660.15,1711.55,1659.00,1700.35,1695.30,1659.95,1025,16600,28158727.00,
532692,RADHA MADHAV,B ,Q,5.49,5.49,5.45,5.49,5.49,5.23,33,24350,133670.00,
532693,PUNJ LLOYD  ,B ,Q,1.40,1.46,1.35,1.42,1.46,1.41,87,81880,114337.00,
532694,BARTRONICSIN,B ,Q,3.80,3.80,3.43,3.50,3.50,3.73,18,926,3243.00,
532695,CELEBRITYFAS,B ,Q,6.49,6.95,6.28,6.29,6.40,6.28,20,1095,6950.00,
532696,EDUCOMP SOLN,Z ,Q,1.45,1.46,1.38,1.43,1.42,1.40,25,8727,12553.00,
532698,NITINSPINNER,B ,Q,70.00,70.70,70.00,70.30,70.70,69.50,17,1198,84085.00,
532699,ROYALORCH   ,B ,Q,98.95,98.95,93.15,93.45,93.45,97.85,93,2973,281241.00,
532700,ENT NETWORK ,B ,Q,415.00,415.00,410.00,410.15,410.00,414.15,27,109,45150.00,
532701,CELLA       ,Z ,Q,4.99,4.99,4.99,4.99,4.99,5.19,3,1224,6107.00,
532702,GUJ PETRONET,A ,Q,183.60,188.00,182.50,187.10,187.10,184.60,361,7912,1472738.00,
532705,JAGRAN PRAK ,A ,Q,104.35,104.35,100.55,102.45,102.60,103.45,150,2990,307632.00,
532706,INOX LEISURE,A ,Q,322.85,331.75,318.20,328.85,331.75,317.85,651,13964,4559574.00,
532707,DYNEMIC PRO ,B ,Q,106.20,112.55,106.20,110.75,109.85,110.05,46,695,77840.00,
532708,GVK POWERINF,B ,Q,5.60,5.95,5.60,5.78,5.75,5.79,200,249393,1441711.00,
532710,SADBHAV ENGG,A ,Q,194.35,196.40,191.50,192.95,193.00,192.85,822,12278,2373611.00,
532711,SUNIL HITECH,T ,Q,0.45,0.46,0.45,0.45,0.45,0.47,26,36493,16446.00,
532712,REL COM LTD ,A ,Q,1.74,1.75,1.70,1.73,1.73,1.67,1768,7831471,13490333.00,
532713,SAKUMA EXPO ,B ,Q,16.85,17.60,15.90,17.60,17.60,16.00,225,85819,1482609.00,
532714,KEC INTERN  ,A ,Q,318.60,322.50,314.25,319.50,319.50,318.75,448,9440,3001657.00,
532716,GILLA ARBUT ,B ,Q,39.05,41.20,39.05,41.20,41.20,39.05,2,12,490.00,
532717,INDOTECHTR  ,B ,Q,100.00,100.00,92.80,96.80,96.80,98.55,17,166,15660.00,
532719,BL KASHYAP  ,B ,Q,11.19,11.73,10.64,11.33,11.45,11.19,127,22232,250376.00,
532720,M&M FINANSER,A ,Q,388.30,392.00,384.35,387.65,386.60,389.80,952,42250,16407212.00,
532721,VISA STEEL  ,B ,Q,5.67,5.67,5.67,5.67,5.67,5.98,1,200,1134.00,
532722,NITCO TILES ,B ,Q,31.30,32.00,30.05,30.35,30.05,31.60,54,6709,205457.00,
532725,SOLAR IND   ,A ,Q,1156.00,1161.95,1135.00,1157.15,1153.00,1156.85,38,91,104771.00,
532726,GALLAN METAL,B ,Q,37.10,38.50,37.10,37.15,37.15,38.65,32,2642,100138.00,
532727,ADHUNIK MET ,B ,Q,1.41,1.41,1.30,1.35,1.35,1.36,16,17152,22750.00,
532728,MALU PAPER  ,B ,Q,20.20,20.20,20.10,20.10,20.10,20.25,4,1000,20100.00,
532729,UTTAM SUGAR ,B ,Q,111.90,113.70,111.30,112.80,113.65,111.95,183,11192,1255765.00,
532730,STL GLOBAL  ,T ,Q,10.10,10.10,10.10,10.10,10.10,9.62,7,7212,72841.00,
532731,ROHIT FERRO ,T ,Q,0.73,0.73,0.67,0.67,0.67,0.70,2,150,103.00,
532733,SUN TVNET   ,A ,Q,466.10,478.60,443.40,458.95,456.85,469.25,4286,207200,95038844.00,
532734,GODAWARI POW,B ,Q,208.15,213.60,207.00,210.35,209.25,209.00,223,4572,960735.00,
532735,RSYSTEMINT  ,B ,Q,42.70,42.90,42.70,42.90,42.90,43.90,2,901,38552.00,
532737,EMKAY GLOB F,B ,Q,71.20,71.20,70.00,70.00,70.00,70.50,12,504,35362.00,
532740,LOKESH MACH ,B ,Q,44.90,45.15,43.25,44.10,44.10,46.60,43,1705,75371.00,
532741,KAMDHENU    ,B ,Q,157.00,157.00,151.45,156.25,157.00,154.50,63,2406,375959.00,
532742,PAUSHAK LTD ,X ,Q,2500.00,2525.00,2500.00,2506.45,2515.00,2505.00,36,839,2098195.00,
532744,GTN TEXTILE ,B ,Q,7.70,7.70,7.70,7.70,7.70,7.69,1,128,985.00,
532745,INDICAP     ,X ,Q,31.00,31.90,30.85,31.00,31.00,31.40,15,11500,356560.00,
532746,UNITY INFRA ,Z ,Q,0.60,0.60,0.59,0.59,0.59,0.59,2,2253,1339.00,
532748,PRIME FOCUS ,B ,Q,50.50,50.50,49.50,49.75,49.50,50.15,16,238,11912.00,
532749,ALLCARGO    ,B ,Q,98.55,99.00,96.10,97.75,97.55,97.55,127,5473,535538.00,
532751,EASUNREYRL  ,B ,Q,4.50,4.51,4.50,4.50,4.51,4.30,12,8285,37289.00,
532754,GMR INFRASTR,A ,Q,15.39,15.39,15.01,15.06,15.05,15.28,314,329162,4965683.00,
532755,TECH MAH    ,A ,Q,674.40,684.50,668.30,674.60,674.60,675.50,1918,78910,53378999.00,
532756,MAHINDCIE   ,A ,Q,221.35,221.35,214.45,216.25,216.25,219.80,457,5615,1216473.00,
532757,VOLTAMP TRAN,B ,Q,1096.85,1117.95,1094.05,1109.90,1117.00,1081.35,127,736,810328.00,
532759,ATLANTA     ,B ,Q,9.16,9.38,9.15,9.22,9.35,9.20,19,2457,22809.00,
532760,DEEP INDS   ,B ,Q,135.20,135.40,129.00,130.70,129.85,135.50,81,1376,183083.00,
532761,HOV SERVICES,B ,Q,75.05,76.00,73.85,75.75,75.75,75.80,36,587,44112.00,
532762,ACTION CONST,B ,Q,87.75,90.05,87.05,88.15,88.00,87.10,173,10698,945319.00,
532764,GEECEE      ,B ,Q,112.30,112.30,110.15,110.30,110.15,112.25,10,250,27794.00,
532766,RICHA IND   ,XT,Q,1.15,1.17,1.15,1.17,1.17,1.15,3,3013,3524.00,
532767,GAYATRI PROJ,B ,Q,149.00,149.25,148.75,149.00,149.25,149.25,14,188,28021.00,
532768,FIEM INDS   ,B ,Q,457.50,460.00,445.55,449.50,451.30,445.25,186,994,452404.00,
532771,JHS SVEN    ,B ,Q,20.70,20.80,20.25,20.55,20.50,20.85,71,6677,137139.00,
532772,DCBBANK     ,A ,Q,229.00,234.40,227.45,231.80,231.35,228.85,891,191900,44485340.00,
532773,GLOBAL VECT ,B ,Q,57.95,58.45,57.95,58.00,58.00,56.50,51,5937,344091.00,
532774,INSPIRISYS  ,B ,Q,45.00,45.90,43.05,43.05,43.05,44.45,10,113,4935.00,
532775,GTL INFRAST ,B ,Q,0.74,0.74,0.72,0.72,0.72,0.74,52,324699,235150.00,
532776,SHIVAM AUTO ,B ,Q,27.55,27.75,26.75,27.55,27.55,27.30,43,3085,84015.00,
532777,INFO EDGE   ,A ,Q,2228.95,2265.00,2215.75,2223.85,2232.90,2219.95,471,4050,9074378.00,
532779,TORNT POWER ,A ,Q,301.90,303.60,292.85,296.00,296.00,299.00,1393,69261,20569320.00,
532780,PARSVNATH   ,B ,Q,3.85,4.09,3.60,3.96,3.96,3.45,113,34424,133532.00,
532782,SUTLEJ TEXT ,B ,Q,28.55,29.30,28.15,29.15,29.15,29.00,47,2034,58400.00,
532783,DAAWAT      ,B ,Q,21.00,21.00,20.40,20.60,20.75,20.60,163,40898,850206.00,
532784,SOBHA       ,A ,Q,569.50,575.00,542.65,547.15,547.15,568.60,734,9784,5421709.00,
532785,RUCHIRA PAP ,B ,Q,89.60,89.60,87.70,88.60,88.60,88.80,70,1499,132671.00,
532788,XLENERGY    ,T ,Q,0.57,0.63,0.57,0.63,0.63,0.60,9,3855,2197.00,
532790,TANLA       ,B ,Q,69.50,70.55,69.20,70.55,70.55,67.20,779,144426,10157727.00,
532794,ZEEMEDIA    ,B ,Q,12.16,12.22,11.90,11.93,12.20,12.53,201,71919,863713.00,
532795,SITINET     ,B ,Q,2.65,2.65,2.43,2.43,2.43,2.55,43,34368,84291.00,
532796,LUMAX TECH  ,B ,Q,103.00,103.80,101.35,102.10,102.00,103.20,25,498,51193.00,
532797,AUTOIND     ,B ,Q,53.10,54.90,51.25,51.85,51.25,50.45,112,6067,320004.00,
532798,NTWK MED INV,A ,Q,26.95,26.95,24.40,24.55,24.60,25.30,70,10667,266790.00,
532799,HUBTOWN     ,B ,Q,17.55,18.50,17.45,17.80,18.15,18.00,46,4380,77901.00,
532800,TV18BRDCST  ,A ,Q,22.60,23.05,22.30,22.40,22.40,22.95,225,84947,1917227.00,
532801,CAMBRIDGE   ,B ,Q,31.00,31.95,30.10,30.45,30.10,32.00,31,1167,35861.00,
532804,TECHNOCRAFT ,B ,Q,420.70,426.40,417.05,424.45,424.70,420.10,29,85,35826.00,
532805,REDINGTON   ,A ,Q,104.90,106.50,92.30,94.75,95.90,100.80,654,29337,2786421.00,
532807,CINELINE    ,B ,Q,35.20,35.45,35.20,35.40,35.25,35.10,9,392,13849.00,
532808,PGIL        ,B ,Q,163.00,163.00,162.00,162.50,162.00,166.80,4,485,78817.00,
532809,FSL         ,A ,Q,51.85,52.10,50.75,51.80,52.00,51.20,1281,278101,14304605.00,
532810,POWER FINAN ,A ,Q,128.00,129.65,124.55,124.85,124.85,128.40,3096,413463,52321287.00,
532811,AHLUWALIA CO,B ,Q,332.00,332.25,325.90,327.25,327.25,332.80,14,20,6577.00,
532812,TRANSWARRANT,B ,Q,5.75,5.75,5.75,5.75,5.75,6.05,3,456,2622.00,
532813,C & C CONSTR,Z ,Q,6.41,6.70,6.21,6.70,6.70,6.41,6,1881,12417.00,
532814,INDIAN BANK ,A ,Q,243.55,245.95,238.90,243.45,244.55,242.90,791,106231,25742858.00,
532815,SMS PHARMACE,B ,Q,50.55,50.90,49.95,49.95,49.95,50.75,9,543,27408.00,
532817,ORIENTAL    ,B ,Q,14.49,15.05,11.71,12.21,12.25,13.81,287,50098,707437.00,
532819,MINDTREE LTD,A ,Q,780.00,780.00,754.55,757.95,761.55,773.05,1576,46625,35556460.00,
532822,IDEA        ,A ,Q,11.38,11.50,11.20,11.27,11.27,11.38,3806,2332577,26363407.00,
532826,RAJ TELE    ,Z ,Q,36.65,40.45,36.65,40.45,40.45,38.55,8,940,35974.00,
532827,PAGE INDUSTR,A ,Q,19900.00,20310.00,19670.00,20197.85,20267.90,19892.85,715,1299,25915732.00,
532828,AMD INDUS   ,B ,Q,17.90,17.90,17.10,17.40,17.40,17.00,7,401,7047.00,
532829,LAWRESHWAR  ,X ,Q,18.60,18.60,17.20,18.40,18.40,18.35,4,651,11710.00,
532830,ASTRAL POLY ,A ,Q,1295.00,1333.75,1295.00,1320.25,1320.00,1294.05,212,1114,1472505.00,
532832,INDBUL REAL ,A ,Q,114.00,114.80,110.10,114.10,114.10,112.90,2508,490148,55458061.00,
532834,CAMLINFINE  ,B ,Q,60.00,61.45,59.20,59.75,59.20,60.20,825,48792,2938988.00,
532835,ICRA        ,B ,Q,3174.10,3174.10,3174.10,3174.10,3174.10,3190.00,2,2,6348.00,
532839,DISH TV     ,A ,Q,28.45,28.45,25.60,26.05,26.05,27.95,5151,10298920,272964937.00,
532841,SAHYA INDU  ,X ,Q,167.00,167.00,161.50,162.05,161.50,165.45,62,4623,756997.00,
532842,SREE RAYALA ,B ,Q,113.40,117.65,113.40,117.25,117.25,116.80,3,33,3758.00,
532843,FORTIS      ,A ,Q,128.90,130.30,127.30,128.55,128.85,129.80,211,9683,1243622.00,
532845,TGBHOTELS   ,B ,Q,5.12,5.12,5.12,5.12,5.12,5.38,4,5000,25600.00,
532847,HILTON MET  ,B ,Q,11.70,12.44,11.70,12.44,12.44,12.25,3,108,1266.00,
532848,DELTA CORP  ,A ,Q,167.00,168.75,164.20,166.35,166.35,166.05,775,51052,8475724.00,
532850,MIC ELECTRON,T ,Q,0.77,0.77,0.75,0.75,0.75,0.77,3,300,226.00,
532851,INSECTCID   ,B ,Q,648.70,651.30,640.95,647.90,650.00,640.20,58,239,154933.00,
532852,MCD HOLDING ,B ,Q,17.90,18.55,17.40,17.95,17.95,17.95,31,3564,63520.00,
532853,ASAHI SONG  ,B ,Q,135.10,135.25,130.25,131.35,130.25,139.25,63,461,61068.00,
532854,NITIN FIRE  ,B ,Q,0.55,0.55,0.51,0.55,0.55,0.53,15,16383,8937.00,
532856,TIME TECHNO ,A ,Q,92.15,92.15,89.75,90.60,90.00,91.25,99,5312,481319.00,
532859,HGSL        ,B ,Q,635.40,641.30,629.85,630.00,630.00,635.35,6,10,6349.00,
532864,NELCAST     ,B ,Q,46.30,46.85,46.10,46.15,46.15,45.40,20,652,30191.00,
532865,MEGHMANI    ,A ,Q,63.30,63.90,61.50,61.75,61.75,63.30,1095,142315,8905290.00,
532867,V2RETAIL    ,B ,Q,170.45,172.00,165.60,168.55,170.30,171.65,73,1043,174616.00,
532868,DLF LIMITED ,A ,Q,183.40,183.90,175.35,177.70,177.70,183.65,2873,384505,68558526.00,
532869,TARMAT      ,B ,Q,31.05,31.15,31.00,31.10,31.10,32.90,10,204,6336.00,
532871,CELESTIAL   ,B ,Q,4.90,5.28,4.90,5.28,5.28,4.40,47,27249,142303.00,
532872,SUNPHA ADV  ,A ,Q,119.50,123.05,115.30,120.75,120.75,118.55,2434,193259,23480820.00,
532873,HOUSING DEV ,A ,Q,15.50,15.70,15.00,15.25,15.25,15.50,491,236515,3605202.00,
532874,SURYACHAKRA ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,14,18079,3435.00,
532875,ALLIED DIGIT,B ,Q,14.00,14.00,13.35,13.45,13.65,13.98,3,350,4817.00,
532878,ALPA LAB    ,B ,Q,18.80,18.80,17.55,17.85,17.85,18.00,32,4902,87461.00,
532879,SIR SHADI LA,XT,Q,33.75,34.40,32.00,32.65,34.40,33.00,6,37,1210.00,
532880,OMAXE LTD   ,A ,Q,200.95,200.95,199.25,199.45,200.15,199.55,473,131355,26192574.00,
532884,REFEX       ,T ,Q,115.60,115.60,115.60,115.60,115.60,110.10,194,26671,3083167.00,
532885,CENTRAL BK  ,A ,Q,19.85,20.15,19.80,19.85,19.85,19.85,174,36948,735195.00,
532886,SEL MANUF   ,B ,Q,0.86,0.86,0.77,0.81,0.81,0.83,8,11762,9555.00,
532887,NTL         ,T ,Q,0.83,0.83,0.83,0.83,0.83,0.87,1,100,83.00,
532888,ASIAN GRANIT,B ,Q,222.45,224.00,213.00,214.80,214.00,220.75,3380,102125,22418608.00,
532889,K.P.R. MILL ,A ,Q,603.95,608.45,600.25,605.25,600.90,600.35,250,3556,2149469.00,
532890,TAKE SOLUT  ,A ,Q,122.65,122.65,120.10,121.35,122.15,121.10,88,2547,309353.00,
532891,PURAVANKARA ,B ,Q,69.50,69.65,68.00,69.00,69.65,68.60,48,3201,220273.00,
532892,MOTILALOFS  ,A ,Q,675.55,675.55,661.60,666.10,664.80,674.85,176,1810,1201764.00,
532893,VTM LTD     ,X ,Q,25.75,25.75,24.70,25.00,25.00,25.05,24,1865,46815.00,
532894,IWIND ENERGY,B ,Q,3.95,4.00,3.81,3.81,3.81,3.81,8,6900,27279.00,
532895,NAGREKA CAP ,B ,Q,7.91,8.15,7.90,8.02,8.15,8.52,4,2242,17972.00,
532898,POWER GRID  ,A ,Q,206.00,206.45,203.15,205.25,205.25,204.60,1550,342220,69955275.00,
532899,KAVERI SEED ,A ,Q,456.80,459.60,448.60,452.05,452.75,458.20,666,52932,24041410.00,
532900,PAISALO     ,B ,Q,387.90,387.90,387.90,387.90,387.90,383.60,3,20,7758.00,
532904,SUPREME INFR,B ,Q,19.60,19.60,19.60,19.60,19.60,18.70,3,500,9800.00,
532906,MAANALU     ,B ,Q,79.05,79.05,79.05,79.05,79.05,78.80,5,100,7905.00,
532907,ILFSENGG    ,Z ,Q,5.57,5.85,5.57,5.85,5.85,5.86,2,251,1398.00,
532911,PARLE SOFTWR,X ,Q,20.30,20.30,20.30,20.30,20.30,20.70,8,373,7571.00,
532914,ARCOTECH LTD,B ,Q,2.97,3.04,2.85,2.85,2.85,3.00,13,5129,14868.00,
532915,RELIGARE ENT,B ,Q,41.00,41.00,37.55,39.05,39.05,37.50,1492,209329,8315733.00,
532918,RATHI BARS  ,X ,Q,11.35,11.50,9.86,10.26,10.26,11.52,18,1856,19930.00,
532920,EMPEE DIST  ,Z ,Q,4.52,4.90,4.51,4.51,4.51,4.74,70,3956,18476.00,
532921,ADANI PORTS ,A ,Q,408.00,408.95,402.40,404.50,404.50,404.90,1359,85506,34664820.00,
532922,EDELWEISS   ,A ,Q,159.80,170.20,157.60,166.70,166.30,158.05,2262,187166,31009385.00,
532924,KOLTEPATIL  ,B ,Q,236.75,254.05,236.75,252.60,252.60,232.35,1338,28084,6943515.00,
532926,JYOTHY LAB  ,A ,Q,164.80,165.20,163.50,163.95,163.55,164.00,97,2132,350035.00,
532927,ECLERX      ,A ,Q,673.05,681.50,671.65,673.35,671.65,679.05,87,437,294939.00,
532928,TRIL        ,B ,Q,11.42,11.70,10.75,10.75,10.75,10.88,39,2410,26720.00,
532929,BRIGADE     ,B ,Q,276.05,282.00,265.40,266.90,267.15,273.90,398,6572,1781119.00,
532930,BGR ENERGY  ,B ,Q,50.25,50.50,48.20,48.80,48.80,50.25,275,22916,1126454.00,
532931,BURNPUR     ,T ,Q,1.81,1.81,1.72,1.72,1.72,1.81,17,17882,30872.00,
532932,MANAKSIA LTD,B ,Q,36.60,36.90,35.25,35.25,35.25,37.00,40,5582,200381.00,
532933,PORWAL AUTO ,X ,Q,21.10,22.25,21.10,21.50,21.50,21.95,56,5671,121748.00,
532934,PPAP        ,B ,Q,225.00,227.30,220.25,225.05,225.05,225.45,46,1088,244126.00,
532935,ARIES AGRO  ,B ,Q,62.20,62.20,58.90,58.95,58.90,60.85,19,526,31656.00,
532937,KUANTUM     ,X ,Q,382.10,382.10,373.00,375.70,373.00,383.05,22,820,311582.00,
532939,RPOWER      ,A ,Q,4.05,4.08,3.96,3.99,3.99,4.05,18396,2764739,11075065.00,
532940,J KUMAR INFR,B ,Q,144.50,148.80,144.50,147.90,148.50,146.35,252,5330,785181.00,
532941,CORDS CABLE ,B ,Q,52.90,52.90,52.90,52.90,52.90,53.85,80,199,10527.00,
532942,KNR CONST   ,A ,Q,278.35,279.00,269.60,270.85,270.85,274.50,127,884,240720.00,
532944,ONMOBILE    ,B ,Q,31.80,32.00,31.05,31.30,31.05,32.30,56,2374,75105.00,
532945,SHRIRAM EPC ,B ,Q,8.50,8.55,8.32,8.33,8.53,8.53,46,58103,490398.00,
532946,BANG        ,B ,Q,34.80,34.80,34.65,34.65,34.65,36.00,5,101,3499.00,
532947,IRB INFRA   ,A ,Q,92.90,93.40,91.70,92.40,92.40,92.65,638,102328,9447380.00,
532951,GSS INFOTECH,B ,Q,47.90,50.10,47.90,48.05,47.90,50.40,390,80752,3887649.00,
532952,NAHAR CAP   ,B ,Q,78.45,78.45,78.45,78.45,78.45,77.85,1,50,3922.00,
532953,V GUARD IND ,A ,Q,238.50,239.25,228.00,231.65,232.70,238.05,1442,148291,35007473.00,
532955,RECLTD      ,A ,Q,139.55,144.65,138.70,143.00,143.00,137.05,7296,1172979,166692515.00,
532959,GAMMON INFRA,B ,Q,0.40,0.40,0.39,0.40,0.40,0.40,36,86316,33749.00,
532960,IBVENTURES  ,B ,Q,304.55,308.40,290.25,291.90,291.90,301.40,1830,79754,23799636.00,
532961,SITA SHREE  ,T ,Q,0.50,0.50,0.50,0.50,0.50,0.50,1,1000,500.00,
532966,TITAGARH WAG,B ,Q,55.00,56.60,52.80,53.20,53.20,54.50,451,44409,2399977.00,
532967,KIRI DYES   ,B ,Q,507.50,507.50,495.00,495.40,495.00,506.90,169,3282,1645262.00,
532972,SANKHYA INFO,X ,Q,23.00,23.00,23.00,23.00,23.00,23.45,7,525,12075.00,
532974,ABML        ,B ,Q,45.10,45.10,43.50,43.90,43.55,45.20,55,3718,164256.00,
532975,AISHWARYA TE,Z ,Q,2.07,2.07,2.07,2.07,2.07,1.98,1,100,207.00,
532976,JAIBALA IND ,B ,Q,25.25,25.25,25.25,25.25,25.25,26.00,2,107,2701.00,
532977,BAJAJ AUTO  ,A ,Q,2791.05,2791.05,2722.05,2741.90,2739.00,2784.75,1249,10503,28863330.00,
532978,BAJAJ FINSE ,A ,Q,7845.00,7903.00,7603.00,7662.75,7662.75,7856.50,3578,25473,198337231.00,
532979,PIRPHYTO    ,T ,Q,24.00,24.00,24.00,24.00,24.00,24.25,2,205,4920.00,
532980,GOKUL REFOIL,T ,Q,13.00,13.20,13.00,13.10,13.10,13.10,14,1790,23528.00,
532983,RPG LIFESCI ,B ,Q,221.85,222.20,219.55,219.80,219.55,222.55,15,110,24271.00,
532985,KOTAK SENSEX,B ,Q,399.50,400.00,394.50,395.00,395.00,397.33,14,117,46699.00,
